Date, Open, High, Low, Close
06/03/15, 6928.27, 6985.69, 6901.79, 6950.46
06/02/15, 6953.58, 6972.25, 6872.12, 6928.27
06/01/15, 6984.43, 7037.58, 6942.66, 6953.58
05/29/15, 7040.92, 7069.93, 6967.92, 6984.43
05/28/15, 7033.33, 7049.62, 7005.88, 7040.92
05/27/15, 6948.99, 7054.14, 6948.62, 7033.33
05/26/15, 7031.72, 7039.55, 6930.28, 6948.99
05/25/15, 7031.72, 7061.66, 7013.47, 7031.72
05/22/15, 7013.47, 7061.66, 7013.47, 7031.72
05/21/15, 7007.26, 7026.01, 6994.26, 7013.47
05/20/15, 6995.10, 7018.70, 6962.06, 7007.26
05/19/15, 6968.87, 7011.35, 6968.87, 6995.10
05/18/15, 6960.49, 7015.49, 6931.64, 6968.87
05/15/15, 6973.04, 7009.41, 6937.12, 6960.49
05/14/15, 6949.63, 6977.93, 6884.63, 6973.04
05/13/15, 6933.80, 6989.91, 6920.65, 6949.63
05/12/15, 7029.85, 7029.85, 6887.52, 6933.80
05/11/15, 7046.82, 7083.72, 7025.17, 7029.85
05/08/15, 6886.95, 7046.82, 6885.79, 7046.82
05/07/15, 6933.74, 6933.74, 6810.05, 6886.95
05/06/15, 6927.58, 6974.82, 6913.46, 6933.74
05/05/15, 6985.95, 7053.18, 6927.58, 6927.58
05/04/15, 6985.95, 6995.41, 6919.39, 6985.95
05/01/15, 6960.63, 6995.41, 6919.39, 6985.95
04/30/15, 6946.28, 6970.34, 6906.24, 6960.63
04/29/15, 7030.53, 7058.19, 6945.56, 6946.28
04/28/15, 7103.98, 7103.99, 6983.97, 7030.53
04/27/15, 7070.70, 7122.74, 7025.27, 7103.98
04/24/15, 7053.67, 7102.59, 7051.17, 7070.70
04/23/15, 7028.24, 7055.15, 6995.79, 7053.67
04/22/15, 7062.93, 7092.34, 6997.15, 7028.24
04/21/15, 7052.13, 7105.13, 7030.00, 7062.93
04/20/15, 6994.63, 7067.84, 6994.63, 7052.13
04/17/15, 7060.45, 7093.52, 6979.32, 6994.63
04/16/15, 7096.78, 7119.35, 7057.74, 7060.45
04/15/15, 7075.26, 7111.72, 7058.34, 7096.78
04/14/15, 7064.30, 7086.06, 7044.60, 7075.26
04/13/15, 7089.77, 7089.84, 7046.68, 7064.30
04/10/15, 7015.36, 7095.36, 7015.36, 7089.77
04/09/15, 6937.41, 7016.99, 6937.41, 7015.36
04/08/15, 6961.77, 7012.06, 6931.59, 6937.41
04/07/15, 6833.46, 6967.69, 6833.46, 6961.77
04/06/15, 6833.46, 6849.91, 6801.27, 6833.46
04/03/15, 6833.46, 6849.91, 6801.27, 6833.46
04/02/15, 6809.50, 6849.91, 6801.27, 6833.46
04/01/15, 6773.04, 6856.43, 6765.40, 6809.50
03/31/15, 6891.43, 6910.07, 6765.05, 6773.04
03/30/15, 6855.02, 6914.60, 6855.02, 6891.43
03/27/15, 6895.33, 6910.55, 6839.88, 6855.02
03/26/15, 6990.97, 6990.97, 6876.84, 6895.33
03/25/15, 7019.68, 7035.11, 6983.94, 6990.97
03/24/15, 7037.67, 7065.08, 7012.51, 7019.68
03/23/15, 7022.51, 7037.67, 6991.43, 7037.67
03/20/15, 6962.32, 7024.21, 6960.81, 7022.51
03/19/15, 6945.20, 6982.79, 6929.73, 6962.32
03/18/15, 6837.61, 6945.20, 6837.26, 6945.20
03/17/15, 6804.08, 6846.90, 6798.47, 6837.61
03/16/15, 6740.58, 6809.08, 6740.58, 6804.08
03/13/15, 6761.07, 6777.77, 6713.50, 6740.58
03/12/15, 6721.51, 6799.84, 6721.51, 6761.07
03/11/15, 6702.84, 6738.95, 6693.80, 6721.51
03/10/15, 6876.47, 6876.86, 6702.84, 6702.84
03/09/15, 6911.80, 6911.80, 6859.81, 6876.47
03/06/15, 6961.14, 6961.23, 6911.80, 6911.80
03/05/15, 6919.24, 6968.64, 6914.06, 6961.14
03/04/15, 6889.13, 6919.24, 6862.87, 6919.24
03/03/15, 6940.64, 6963.55, 6889.13, 6889.13
03/02/15, 6946.66, 6974.26, 6924.33, 6940.64
02/27/15, 6949.73, 6967.24, 6929.84, 6946.66
02/26/15, 6935.38, 6949.98, 6920.54, 6949.73
02/25/15, 6949.63, 6955.41, 6904.88, 6935.38
02/24/15, 6912.16, 6958.89, 6899.59, 6949.63
02/23/15, 6915.20, 6943.61, 6885.89, 6912.16
02/20/15, 6888.90, 6920.51, 6884.77, 6915.20
02/19/15, 6898.08, 6907.30, 6858.67, 6888.90
02/18/15, 6898.13, 6921.32, 6876.30, 6898.08
02/17/15, 6857.05, 6898.13, 6819.78, 6898.13
02/16/15, 6873.52, 6878.66, 6851.77, 6857.05
02/13/15, 6828.11, 6887.57, 6828.11, 6873.52
02/12/15, 6818.17, 6854.62, 6817.23, 6828.11
02/11/15, 6829.12, 6838.33, 6786.12, 6818.17
02/10/15, 6837.15, 6843.90, 6788.89, 6829.12
02/09/15, 6853.44, 6853.44, 6777.99, 6837.15
02/06/15, 6865.93, 6886.22, 6835.48, 6853.44
02/05/15, 6860.02, 6870.10, 6808.19, 6865.93
02/04/15, 6871.80, 6883.49, 6804.10, 6860.02
02/03/15, 6782.55, 6886.31, 6782.39, 6871.80
02/02/15, 6749.40, 6795.52, 6731.99, 6782.55
01/30/15, 6810.60, 6843.98, 6749.40, 6749.40
01/29/15, 6825.94, 6825.94, 6750.22, 6810.60
01/28/15, 6811.61, 6863.00, 6777.08, 6825.94
01/27/15, 6852.40, 6864.97, 6773.54, 6811.61
01/26/15, 6832.83, 6855.92, 6790.13, 6852.40
01/23/15, 6796.63, 6841.73, 6796.58, 6832.83
01/22/15, 6728.04, 6808.18, 6726.24, 6796.63
01/21/15, 6620.10, 6728.04, 6620.10, 6728.04
01/20/15, 6585.53, 6640.44, 6585.53, 6620.10
01/19/15, 6550.27, 6598.89, 6548.00, 6585.53
01/16/15, 6498.78, 6553.20, 6443.28, 6550.27
01/15/15, 6388.46, 6498.78, 6298.15, 6498.78
01/14/15, 6542.20, 6542.20, 6353.65, 6388.46
01/13/15, 6501.42, 6558.83, 6465.19, 6542.20
01/12/15, 6501.14, 6542.43, 6447.91, 6501.42
01/09/15, 6569.96, 6570.24, 6471.38, 6501.14
01/08/15, 6419.83, 6580.82, 6419.83, 6569.96
01/07/15, 6366.51, 6459.74, 6366.51, 6419.83
01/06/15, 6417.16, 6452.66, 6328.59, 6366.51
01/05/15, 6547.80, 6576.74, 6404.49, 6417.16
01/02/15, 6566.09, 6607.89, 6510.60, 6547.80
01/01/15, 6566.09, 6578.24, 6547.00, 6566.09
12/31/14, 6547.00, 6578.24, 6547.00, 6566.09
12/30/14, 6633.51, 6633.51, 6528.89, 6547.00
12/29/14, 6609.93, 6651.96, 6587.87, 6633.51
12/26/14, 6609.93, 6618.09, 6586.05, 6609.93
12/25/14, 6609.93, 6618.09, 6586.05, 6609.93
12/24/14, 6598.18, 6618.09, 6586.05, 6609.93
12/23/14, 6576.74, 6620.47, 6576.74, 6598.18
12/22/14, 6545.27, 6620.95, 6545.27, 6576.74
12/19/14, 6466.00, 6566.90, 6466.00, 6545.27
12/18/14, 6336.48, 6466.00, 6336.48, 6466.00
12/17/14, 6331.83, 6359.68, 6240.32, 6336.48
12/16/14, 6182.72, 6331.83, 6144.72, 6331.83
12/15/14, 6300.63, 6356.34, 6182.72, 6182.72
12/12/14, 6461.70, 6461.70, 6297.44, 6300.63
12/11/14, 6500.04, 6521.66, 6441.28, 6461.70
12/10/14, 6529.47, 6565.77, 6500.04, 6500.04
12/09/14, 6672.15, 6672.15, 6529.47, 6529.47
12/08/14, 6742.84, 6742.84, 6672.15, 6672.15
12/05/14, 6679.37, 6751.32, 6679.37, 6742.84
12/04/14, 6716.63, 6733.96, 6672.67, 6679.37
12/03/14, 6742.10, 6753.19, 6713.81, 6716.63
12/02/14, 6656.37, 6744.31, 6656.37, 6742.10
12/01/14, 6722.62, 6722.62, 6637.39, 6656.37
11/28/14, 6723.42, 6734.71, 6667.08, 6722.62
11/27/14, 6729.17, 6749.91, 6713.76, 6723.42
11/26/14, 6731.14, 6765.01, 6718.53, 6729.17
11/25/14, 6729.79, 6750.87, 6709.31, 6731.14
11/24/14, 6750.76, 6763.97, 6720.09, 6729.79
11/21/14, 6678.90, 6773.14, 6678.90, 6750.76
11/20/14, 6696.60, 6696.82, 6641.14, 6678.90
11/19/14, 6709.13, 6718.88, 6678.13, 6696.60
11/18/14, 6671.97, 6714.12, 6671.75, 6709.13
11/17/14, 6654.37, 6681.55, 6616.12, 6671.97
11/14/14, 6635.45, 6654.37, 6610.13, 6654.37
11/13/14, 6611.04, 6645.90, 6596.89, 6635.45
11/12/14, 6627.40, 6629.33, 6588.93, 6611.04
11/11/14, 6611.25, 6632.57, 6605.34, 6627.40
11/10/14, 6567.24, 6611.25, 6566.78, 6611.25
11/07/14, 6551.15, 6608.23, 6551.15, 6567.24
11/06/14, 6539.14, 6580.21, 6503.81, 6551.15
11/05/14, 6453.97, 6539.14, 6453.97, 6539.14
11/04/14, 6487.97, 6510.31, 6444.89, 6453.97
11/03/14, 6546.47, 6559.56, 6478.49, 6487.97
10/31/14, 6463.55, 6553.37, 6463.55, 6546.47
10/30/14, 6453.87, 6483.24, 6378.15, 6463.55
10/29/14, 6402.17, 6475.35, 6402.17, 6453.87
10/28/14, 6363.46, 6412.00, 6363.46, 6402.17
10/27/14, 6388.73, 6443.76, 6336.06, 6363.46
10/24/14, 6419.15, 6419.15, 6372.43, 6388.73
10/23/14, 6399.73, 6430.32, 6313.32, 6419.15
10/22/14, 6372.33, 6401.51, 6341.39, 6399.73
10/21/14, 6267.07, 6372.33, 6229.40, 6372.33
10/20/14, 6310.29, 6320.31, 6238.60, 6267.07
10/17/14, 6195.91, 6312.97, 6188.04, 6310.29
10/16/14, 6211.64, 6282.95, 6072.68, 6195.91
10/15/14, 6392.68, 6404.96, 6211.64, 6211.64
10/14/14, 6366.24, 6403.43, 6304.27, 6392.68
10/13/14, 6339.97, 6387.36, 6294.64, 6366.24
10/10/14, 6431.85, 6431.85, 6328.39, 6339.97
10/09/14, 6482.24, 6544.21, 6425.16, 6431.85
10/08/14, 6495.58, 6502.36, 6453.81, 6482.24
10/07/14, 6563.65, 6563.84, 6495.58, 6495.58
10/06/14, 6527.91, 6588.31, 6527.91, 6563.65
10/03/14, 6446.39, 6542.87, 6446.39, 6527.91
10/02/14, 6557.52, 6557.67, 6446.39, 6446.39
10/01/14, 6622.72, 6622.81, 6539.73, 6557.52
09/30/14, 6646.60, 6658.91, 6601.62, 6622.72
09/29/14, 6649.39, 6653.94, 6608.66, 6646.60
09/26/14, 6639.71, 6664.00, 6615.12, 6649.39
09/25/14, 6706.27, 6726.40, 6621.48, 6639.71
09/24/14, 6676.08, 6707.26, 6651.98, 6706.27
09/23/14, 6773.63, 6777.27, 6647.21, 6676.08
09/22/14, 6837.92, 6838.35, 6766.89, 6773.63
09/19/14, 6819.29, 6876.00, 6819.29, 6837.92
09/18/14, 6780.90, 6822.60, 6769.58, 6819.29
09/17/14, 6792.24, 6816.89, 6780.90, 6780.90
09/16/14, 6804.21, 6804.34, 6748.09, 6792.24
09/15/14, 6806.96, 6813.87, 6771.69, 6804.21
09/12/14, 6799.62, 6832.16, 6799.39, 6806.96
09/11/14, 6830.11, 6857.54, 6764.86, 6799.62
09/10/14, 6829.00, 6847.79, 6800.04, 6830.11
09/09/14, 6834.77, 6846.18, 6812.50, 6829.00
09/08/14, 6855.10, 6855.10, 6773.78, 6834.77
09/05/14, 6877.97, 6884.96, 6829.10, 6855.10
09/04/14, 6873.58, 6904.86, 6866.25, 6877.97
09/03/14, 6829.17, 6898.62, 6826.73, 6873.58
09/02/14, 6825.31, 6849.28, 6812.31, 6829.17
09/01/14, 6819.75, 6825.31, 6798.33, 6825.31
08/29/14, 6805.80, 6828.92, 6782.63, 6819.75
08/28/14, 6830.66, 6831.19, 6796.86, 6805.80
08/27/14, 6822.76, 6830.66, 6813.24, 6830.66
08/26/14, 6775.25, 6827.32, 6775.25, 6822.76
08/25/14, 6775.25, 6784.63, 6746.37, 6775.25
08/22/14, 6777.66, 6784.63, 6746.37, 6775.25
08/21/14, 6755.48, 6780.73, 6752.70, 6777.66
08/20/14, 6779.31, 6781.23, 6739.76, 6755.48
08/19/14, 6741.25, 6782.90, 6740.65, 6779.31
08/18/14, 6689.08, 6745.72, 6689.08, 6741.25
08/15/14, 6685.26, 6742.82, 6685.25, 6689.08
08/14/14, 6656.68, 6694.64, 6641.81, 6685.26
08/13/14, 6632.42, 6664.34, 6625.98, 6656.68
08/12/14, 6632.82, 6643.70, 6612.52, 6632.42
08/11/14, 6567.36, 6645.83, 6567.36, 6632.82
08/08/14, 6597.37, 6597.37, 6528.73, 6567.36
08/07/14, 6636.16, 6649.05, 6589.78, 6597.37
08/06/14, 6682.48, 6682.48, 6588.43, 6636.16
08/05/14, 6677.52, 6713.52, 6671.46, 6682.48
08/04/14, 6679.18, 6715.56, 6669.93, 6677.52
08/01/14, 6730.11, 6730.11, 6624.72, 6679.18
07/31/14, 6773.44, 6797.09, 6716.29, 6730.11
07/30/14, 6807.75, 6815.29, 6758.24, 6773.44
07/29/14, 6788.07, 6833.67, 6784.04, 6807.75
07/28/14, 6791.55, 6809.61, 6761.77, 6788.07
07/25/14, 6821.46, 6830.77, 6780.65, 6791.55
07/24/14, 6798.15, 6821.46, 6767.33, 6821.46
07/23/14, 6795.34, 6822.65, 6773.11, 6798.15
07/22/14, 6728.44, 6801.84, 6728.44, 6795.34
07/21/14, 6749.45, 6753.42, 6715.78, 6728.44
07/18/14, 6738.32, 6749.89, 6690.90, 6749.45
07/17/14, 6784.67, 6784.67, 6727.71, 6738.32
07/16/14, 6710.45, 6792.55, 6710.45, 6784.67
07/15/14, 6746.14, 6764.00, 6709.15, 6710.45
07/14/14, 6690.17, 6760.73, 6690.17, 6746.14
07/11/14, 6672.37, 6696.10, 6663.67, 6690.17
07/10/14, 6718.04, 6724.80, 6643.62, 6672.37
07/09/14, 6738.45, 6740.82, 6692.77, 6718.04
07/08/14, 6823.51, 6831.02, 6738.45, 6738.45
07/07/14, 6866.05, 6866.37, 6817.60, 6823.51
07/04/14, 6865.21, 6875.31, 6856.35, 6866.05
07/03/14, 6816.37, 6866.56, 6815.45, 6865.21
07/02/14, 6802.92, 6829.49, 6796.61, 6816.37
07/01/14, 6743.94, 6805.90, 6743.94, 6802.92
06/30/14, 6757.77, 6777.11, 6730.45, 6743.94
06/27/14, 6735.12, 6767.63, 6735.12, 6757.77
06/26/14, 6733.62, 6753.25, 6701.59, 6735.12
06/25/14, 6787.07, 6787.07, 6716.35, 6733.62
06/24/14, 6800.56, 6824.45, 6776.80, 6787.07
06/23/14, 6825.20, 6829.76, 6785.83, 6800.56
